0.6,15,-0.6808
0.6,15.2,-0.6808
0.6,15.4,-0.6808
0.6,15.6,-0.6808
0.6,15.8,-0.6808
0.6,16,-0.6808
0.6,16.2,-0.6808
0.6,16.4,-0.6808
0.6,16.6,-0.6808
0.6,16.8,-0.6808
0.6,17,-0.6808
0.6,17.2,-0.6808
0.6,17.4,-0.6808
0.6,17.6,-0.6808
0.6,17.8,-0.6808
0.6,18,-0.6808
0.6,18.2,-0.6808
0.8,0,-0.6808
0.8,0.2,-0.6808
0.8,0.4,-0.6808
0.8,0.6,-0.6808
0.8,0.8,-0.6808
0.8,1,-0.6808
0.8,1.2,-0.6808
0.8,1.4,-0.6808
0.8,1.6,-0.6808
0.8,1.8,-0.6808
0.8,2,-0.6808
0.8,2.2,-0.6808
0.8,2.4,-0.6808
0.8,2.6,-0.6808
0.8,2.8,-0.6808
0.8,3,-0.6808
0.8,3.2,-0.6808
0.8,3.4,-0.6808
0.8,3.6,-0.6808
0.8,3.8,-0.6808
0.8,4,-0.6808
0.8,4.2,-0.6808
0.8,4.4,-0.6808
0.8,4.6,-0.6808
0.8,4.8,-0.6808
0.8,5,-0.6808
0.8,5.2,-0.6808
0.8,5.4,-0.6808
0.8,5.6,-0.6808
0.8,5.8,-0.6808
0.8,6,-0.6808
0.8,6.2,-0.6808
0.8,6.4,-0.6808
0.8,6.6,-0.6808
0.8,6.8,-0.6808
0.8,7,-0.6808
0.8,7.2,-0.6808
0.8,7.4,-0.6808
0.8,7.6,-0.6808
0.8,7.8,-0.6808
0.8,8,-0.6808
0.8,8.2,-0.6808
0.8,8.4,-0.6808
0.8,8.6,-0.6808
0.8,8.8,-0.6808
0.8,9,-0.6808
0.8,9.2,-0.6808
0.8,9.4,-0.6808
0.8,9.6,-0.6808
0.8,9.8,-0.6808
0.8,10,-0.6808
0.8,10.2,-0.6808
0.8,10.4,-0.6808
0.8,10.6,-0.6808
0.8,10.8,-0.6808
0.8,11,-0.6808
0.8,11.2,-0.6808
0.8,11.4,-0.6808
0.8,11.6,-0.6808
0.8,11.8,-0.6808
0.8,12,-0.6808
0.8,12.2,-0.6808
0.8,12.4,-0.6808
0.8,12.6,-0.6808
0.8,12.8,-0.6808
0.8,13,-0.6808
0.8,13.2,-0.6808
0.8,13.4,-0.6808
0.8,13.6,-0.6808
0.8,13.8,-0.6808
0.8,14,-0.6808
0.8,14.2,-0.6808
0.8,14.4,-0.6808
0.8,14.6,-0.6808
0.8,14.8,-0.6808
0.8,15,-0.6808
0.8,15.2,-0.6808
0.8,15.4,-0.6808
0.8,15.6,-0.6808
0.8,15.8,-0.6808
0.8,16,-0.6808
0.8,16.2,-0.6808
0.8,16.4,-0.6808
0.8,16.6,-0.6808
0.8,16.8,-0.6808
0.8,17,-0.6808
0.8,17.2,-0.6808
0.8,17.4,-0.6808
0.8,17.6,-0.6808
0.8,17.8,-0.6808
0.8,18,-0.6808
0.8,18.2,-0.6808
1,0,-0.6808
1,0.2,-0.6808
1,0.4,-0.6808
1,0.6,-0.6808
1,0.8,-0.6808
1,1,-0.6808
1,1.2,-0.6808
1,1.4,-0.6808
1,1.6,-0.6808
1,1.8,-0.6808
1,2,-0.6808
1,2.2,-0.6808
1,2.4,-0.6808
1,2.6,-0.6808
1,2.8,-0.6808
1,3,-0.6808
1,3.2,-0.6808
1,3.4,-0.6808
1,3.6,-0.6808
1,3.8,-0.6808
1,4,-0.6808
1,4.2,-0.6808
1,4.4,-0.6808
1,4.6,-0.6808
1,4.8,-0.6808
1,5,-0.6808
1,5.2,-0.6808
1,5.4,-0.6808
1,5.6,-0.6808
1,5.8,-0.6808
1,6,-0.6808
1,6.2,-0.6808
1,6.4,-0.6808
1,6.6,-0.6808
1,6.8,-0.6808
1,7,-0.6808
1,7.2,-0.6808
1,7.4,-0.6808
1,7.6,-0.6808
1,7.8,-0.6808
1,8,-0.6808
1,8.2,-0.6808
1,8.4,-0.6808
1,8.6,-0.6808
1,8.8,-0.6808
1,9,-0.6808
1,9.2,-0.6808
1,9.4,-0.6808
1,9.6,-0.6808
1,9.8,-0.6808
1,10,-0.6808
1,10.2,-0.6808
1,10.4,-0.6808
1,10.6,-0.6808
1,10.8,-0.6808
1,11,-0.6808
1,11.2,-0.6808
1,11.4,-0.6808
1,11.6,-0.6808
1,11.8,-0.6808
1,12,-0.6808
1,12.2,-0.6808
1,12.4,-0.6808
1,12.6,-0.6808
1,12.8,-0.6808
1,13,-0.6808
1,13.2,-0.6808
1,13.4,-0.6808
1,13.6,-0.6808
1,13.8,-0.6808
1,14,-0.6808
1,14.2,-0.6808
1,14.4,-0.6808
1,14.6,-0.6808
1,14.8,-0.6808
1,15,-0.6808
1,15.2,-0.6808
1,15.4,-0.6808
1,15.6,-0.6808
1,15.8,-0.6808
1,16,-0.6808
1,16.2,-0.6808
1,16.4,-0.6808
1,16.6,-0.6808
1,16.8,-0.6808
1,17,-0.6808
1,17.2,-0.6808
1,17.4,-0.6808
1,17.6,-0.6808
1,17.8,-0.6808
1,18,-0.6808
1,18.2,-0.6808
1.2,0,-0.6808
1.2,0.2,-0.6808
1.2,0.4,-0.6808
1.2,0.6,-0.6808
1.2,0.8,-0.6808
1.2,1,-0.6808
1.2,1.2,-0.6808
1.2,1.4,-0.6808
1.2,1.6,-0.6808
1.2,1.8,-0.6808
1.2,2,-0.6808
1.2,2.2,-0.6808
1.2,2.4,-0.6808
1.2,2.6,-0.6808
1.2,2.8,-0.6808
1.2,3,-0.6808
1.2,3.2,-0.6808
1.2,3.4,-0.6808
1.2,3.6,-0.6808
1.2,3.8,-0.6808
1.2,4,-0.6808
1.2,4.2,-0.6808
1.2,4.4,-0.6808
1.2,4.6,-0.6808
1.2,4.8,-0.6808
1.2,5,-0.6808
1.2,5.2,-0.6808
1.2,5.4,-0.6808
1.2,5.6,-0.6808
1.2,5.8,-0.6808
1.2,6,-0.6808
1.2,6.2,-0.6808
1.2,6.4,-0.6808
1.2,6.6,-0.6808
1.2,6.8,-0.6808
1.2,7,-0.6808
1.2,7.2,-0.6808
1.2,7.4,-0.6808
1.2,7.6,-0.6808
1.2,7.8,-0.6808
1.2,8,-0.6808
1.2,8.2,-0.6808
1.2,8.4,-0.6808
1.2,8.6,-0.6808
1.2,8.8,-0.6808
1.2,9,-0.6808
1.2,9.2,-0.6808
1.2,9.4,-0.6808
1.2,9.6,-0.6808
1.2,9.8,-0.6808
1.2,10,-0.6808
1.2,10.2,-0.6808
1.2,10.4,-0.6808
1.2,10.6,-0.6808
1.2,10.8,-0.6808
1.2,11,-0.6808
1.2,11.2,-0.6808
1.2,11.4,-0.6808
1.2,11.6,-0.6808
1.2,11.8,-0.6808
1.2,12,-0.6808
1.2,12.2,-0.6808
1.2,12.4,-0.6808
1.2,12.6,-0.6808
1.2,12.8,-0.6808
1.2,13,-0.6808
1.2,13.2,-0.6808
1.2,13.4,-0.6808
1.2,13.6,-0.6808
1.2,13.8,-0.6808
1.2,14,-0.6808
1.2,14.2,-0.6808
1.2,14.4,-0.6808
1.2,14.6,-0.6808
1.2,14.8,-0.6808
1.2,15,-0.6808
1.2,15.2,-0.6808
1.2,15.4,-0.6808
1.2,15.6,-0.6808
1.2,15.8,-0.6808
1.2,16,-0.6808
1.2,16.2,-0.6808
1.2,16.4,-0.6808
1.2,16.6,-0.6808
1.2,16.8,-0.6808
1.2,17,-0.6808
1.2,17.2,-0.6808
1.2,17.4,-0.6808
1.2,17.6,-0.6808
1.2,17.8,-0.6808
1.2,18,-0.6808
1.2,18.2,-0.6808
1.4,0,-0.6808
1.4,0.2,-0.6808
1.4,0.4,-0.6808
1.4,0.6,-0.6808
1.4,0.8,-0.6808
1.4,1,-0.6808
1.4,1.2,-0.6808
1.4,1.4,-0.6808
1.4,1.6,-0.6808
1.4,1.8,-0.6808
1.4,2,-0.6808
1.4,2.2,-0.6808
1.4,2.4,-0.6808
1.4,2.6,-0.6808
1.4,2.8,-0.6808
1.4,3,-0.6808
1.4,3.2,-0.6808
1.4,3.4,-0.6808
1.4,3.6,-0.6808
1.4,3.8,-0.6808
1.4,4,-0.6808
1.4,4.2,-0.6808
1.4,4.4,-0.6808
1.4,4.6,-0.6808
1.4,4.8,-0.6808
1.4,5,-0.6808
1.4,5.2,-0.6808
1.4,5.4,-0.6808
1.4,5.6,-0.6808
1.4,5.8,-0.6808
1.4,6,-0.6808
1.4,6.2,-0.6808
1.4,6.4,-0.6808
1.4,6.6,-0.6808
1.4,6.8,-0.6808
1.4,7,-0.6808
1.4,7.2,-0.6808
1.4,7.4,-0.6808
1.4,7.6,-0.6808
1.4,7.8,-0.6808
1.4,8,-0.6808
1.4,8.2,-0.6808
1.4,8.4,-0.6808
1.4,8.6,-0.6808
1.4,8.8,-0.6808
1.4,9,-0.6808
1.4,9.2,-0.6808
1.4,9.4,-0.6808
1.4,9.6,-0.6808
1.4,9.8,-0.6808
1.4,10,-0.6808
1.4,10.2,-0.6808
1.4,10.4,-0.6808
1.4,10.6,-0.6808
1.4,10.8,-0.6808
1.4,11,-0.6808
1.4,11.2,-0.6808
1.4,11.4,-0.6808
1.4,11.6,-0.6808
1.4,11.8,-0.6808
1.4,12,-0.6808
1.4,12.2,-0.6808
1.4,12.4,-0.6808
1.4,12.6,-0.6808
1.4,12.8,-0.6808
1.4,13,-0.6808
1.4,13.2,-0.6808
1.4,13.4,-0.6808
1.4,13.6,-0.6808
1.4,13.8,-0.6808
1.4,14,-0.6808
1.4,14.2,-0.6808
1.4,14.4,-0.6808
1.4,14.6,-0.6808
1.4,14.8,-0.6808
1.4,15,-0.6808
1.4,15.2,-0.6808
1.4,15.4,-0.6808
1.4,15.6,-0.6808
1.4,15.8,-0.6808
1.4,16,-0.6808
1.4,16.2,-0.6808
1.4,16.4,-0.6808
1.4,16.6,-0.6808
1.4,16.8,-0.6808
1.4,17,-0.6808
1.4,17.2,-0.6808
1.4,17.4,-0.6808
1.4,17.6,-0.6808
1.4,17.8,-0.6808
1.4,18,-0.6808
1.4,18.2,-0.6808
1.6,0,-0.674133333
1.6,0.2,-0.674133333
1.6,0.4,-0.674133333
1.6,0.6,-0.674133333
1.6,0.8,-0.674133333
1.6,1,-0.674133333
1.6,1.2,-0.674133333
1.6,1.4,-0.674133333
1.6,1.6,-0.674133333
1.6,1.8,-0.674133333
1.6,2,-0.674133333
1.6,2.2,-0.674133333
1.6,2.4,-0.674133333
1.6,2.6,-0.674133333
1.6,2.8,-0.674133333
1.6,3,-0.674133333
1.6,3.2,-0.674133333
1.6,3.4,-0.674133333
1.6,3.6,-0.674133333
1.6,3.8,-0.674133333
1.6,4,-0.674133333
1.6,4.2,-0.674133333
1.6,4.4,-0.674133333
1.6,4.6,-0.674133333
1.6,4.8,-0.674133333
1.6,5,-0.674133333
1.6,5.2,-0.674133333
1.6,5.4,-0.674133333
1.6,5.6,-0.674133333
1.6,5.8,-0.674133333
1.6,6,-0.674133333
1.6,6.2,-0.674133333
1.6,6.4,-0.674133333
1.6,6.6,-0.674133333
1.6,6.8,-0.674133333
1.6,7,-0.674133333
1.6,7.2,-0.674133333
1.6,7.4,-0.674133333
1.6,7.6,-0.674133333
1.6,7.8,-0.674133333
1.6,8,-0.674133333
1.6,8.2,-0.674133333
1.6,8.4,-0.674133333
1.6,8.6,-0.674133333
1.6,8.8,-0.674133333
1.6,9,-0.674133333
1.6,9.2,-0.674133333
1.6,9.4,-0.674133333
1.6,9.6,-0.674133333
1.6,9.8,-0.674133333
1.6,10,-0.674133333
1.6,10.2,-0.674133333
1.6,10.4,-0.674133333
1.6,10.6,-0.674133333
1.6,10.8,-0.674133333
1.6,11,-0.674133333
1.6,11.2,-0.674133333
1.6,11.4,-0.674133333
1.6,11.6,-0.674133333
1.6,11.8,-0.674133333
1.6,12,-0.674133333
1.6,12.2,-0.674133333
1.6,12.4,-0.674133333
1.6,12.6,-0.674133333
1.6,12.8,-0.674133333
1.6,13,-0.674133333
1.6,13.2,-0.674133333
1.6,13.4,-0.674133333
1.6,13.6,-0.674133333
1.6,13.8,-0.674133333
1.6,14,-0.674133333
1.6,14.2,-0.674133333
1.6,14.4,-0.674133333
1.6,14.6,-0.674133333
1.6,14.8,-0.674133333
1.6,15,-0.674133333
1.6,15.2,-0.674133333
1.6,15.4,-0.674133333
1.6,15.6,-0.674133333
1.6,15.8,-0.674133333
1.6,16,-0.674133333
1.6,16.2,-0.674133333
1.6,16.4,-0.674133333
1.6,16.6,-0.674133333
1.6,16.8,-0.674133333
1.6,17,-0.674133333
1.6,17.2,-0.674133333
1.6,17.4,-0.674133333
1.6,17.6,-0.674133333
1.6,17.8,-0.674133333
1.6,18,-0.674133333
1.6,18.2,-0.674133333
1.8,0,-0.634133333
1.8,0.2,-0.634133333
1.8,0.4,-0.634133333
1.8,0.6,-0.634133333
1.8,0.8,-0.634133333
1.8,1,-0.634133333
1.8,1.2,-0.634133333
1.8,1.4,-0.634133333
1.8,1.6,-0.634133333
1.8,1.8,-0.634133333
1.8,2,-0.634133333
1.8,2.2,-0.634133333
1.8,2.4,-0.634133333
1.8,2.6,-0.634133333
1.8,2.8,-0.634133333
1.8,3,-0.634133333
1.8,3.2,-0.634133333
1.8,3.4,-0.634133333
1.8,3.6,-0.634133333
1.8,3.8,-0.634133333
1.8,4,-0.634133333
1.8,4.2,-0.634133333
1.8,4.4,-0.634133333
1.8,4.6,-0.634133333
1.8,4.8,-0.634133333
1.8,5,-0.634133333
1.8,5.2,-0.634133333
1.8,5.4,-0.634133333
1.8,5.6,-0.634133333
1.8,5.8,-0.634133333
1.8,6,-0.634133333
1.8,6.2,-0.634133333
1.8,6.4,-0.634133333
1.8,6.6,-0.634133333
1.8,6.8,-0.634133333
1.8,7,-0.634133333
1.8,7.2,-0.634133333
1.8,7.4,-0.634133333
1.8,7.6,-0.634133333
1.8,7.8,-0.634133333
1.8,8,-0.634133333
1.8,8.2,-0.634133333
1.8,8.4,-0.634133333
1.8,8.6,-0.634133333
1.8,8.8,-0.634133333
1.8,9,-0.634133333
1.8,9.2,-0.634133333
1.8,9.4,-0.634133333
1.8,9.6,-0.634133333
1.8,9.8,-0.634133333
1.8,10,-0.634133333
1.8,10.2,-0.634133333
1.8,10.4,-0.634133333
1.8,10.6,-0.634133333
1.8,10.8,-0.634133333
1.8,11,-0.634133333
1.8,11.2,-0.634133333
1.8,11.4,-0.634133333
1.8,11.6,-0.634133333
1.8,11.8,-0.634133333
1.8,12,-0.634133333
1.8,12.2,-0.634133333
1.8,12.4,-0.634133333
1.8,12.6,-0.634133333
1.8,12.8,-0.634133333
1.8,13,-0.634133333
1.8,13.2,-0.634133333
1.8,13.4,-0.634133333
1.8,13.6,-0.634133333
1.8,13.8,-0.634133333
1.8,14,-0.634133333
1.8,14.2,-0.634133333
1.8,14.4,-0.634133333
1.8,14.6,-0.634133333
1.8,14.8,-0.634133333
1.8,15,-0.634133333
1.8,15.2,-0.634133333
1.8,15.4,-0.634133333
1.8,15.6,-0.634133333
1.8,15.8,-0.634133333
1.8,16,-0.634133333
1.8,16.2,-0.634133333
1.8,16.4,-0.634133333
1.8,16.6,-0.634133333
1.8,16.8,-0.634133333
1.8,17,-0.634133333
1.8,17.2,-0.634133333
1.8,17.4,-0.634133333
1.8,17.6,-0.634133333
1.8,17.8,-0.634133333
1.8,18,-0.634133333
1.8,18.2,-0.634133333
2,0,-0.594133333
2,0.2,-0.594133333
2,0.4,-0.594133333
2,0.6,-0.594133333
2,0.8,-0.594133333
2,1,-0.594133333
2,1.2,-0.594133333
2,1.4,-0.594133333
2,1.6,-0.594133333
2,1.8,-0.594133333
2,2,-0.594133333
2,2.2,-0.594133333
2,2.4,-0.594133333
2,2.6,-0.594133333
2,2.8,-0.594133333
2,3,-0.594133333
2,3.2,-0.594133333
2,3.4,-0.594133333
2,3.6,-0.594133333
2,3.8,-0.594133333
2,4,-0.594133333
2,4.2,-0.594133333
2,4.4,-0.594133333
2,4.6,-0.594133333
2,4.8,-0.594133333
2,5,-0.594133333
2,5.2,-0.594133333
2,5.4,-0.594133333
2,5.6,-0.594133333
2,5.8,-0.594133333
2,6,-0.594133333
2,6.2,-0.594133333
2,6.4,-0.594133333
2,6.6,-0.594133333
2,6.8,-0.594133333
2,7,-0.594133333
2,7.2,-0.594133333
2,7.4,-0.594133333
2,7.6,-0.594133333
2,7.8,-0.594133333
2,8,-0.594133333
2,8.2,-0.594133333
2,8.4,-0.594133333
2,8.6,-0.594133333
2,8.8,-0.594133333
2,9,-0.594133333
2,9.2,-0.594133333
2,9.4,-0.594133333
2,9.6,-0.594133333
2,9.8,-0.594133333
2,10,-0.594133333
2,10.2,-0.594133333
2,10.4,-0.594133333
2,10.6,-0.594133333
2,10.8,-0.594133333
2,11,-0.594133333
2,11.2,-0.594133333
2,11.4,-0.594133333
2,11.6,-0.594133333
2,11.8,-0.594133333
2,12,-0.594133333
2,12.2,-0.594133333
2,12.4,-0.594133333
2,12.6,-0.594133333
2,12.8,-0.594133333
2,13,-0.594133333
2,13.2,-0.594133333
2,13.4,-0.594133333
2,13.6,-0.594133333
2,13.8,-0.594133333
2,14,-0.594133333
2,14.2,-0.594133333
2,14.4,-0.594133333
2,14.6,-0.594133333
2,14.8,-0.594133333
2,15,-0.594133333
2,15.2,-0.594133333
2,15.4,-0.594133333
2,15.6,-0.594133333
2,15.8,-0.594133333
2,16,-0.594133333
2,16.2,-0.594133333
2,16.4,-0.594133333
2,16.6,-0.594133333
2,16.8,-0.594133333
2,17,-0.594133333
2,17.2,-0.594133333
2,17.4,-0.594133333
2,17.6,-0.594133333
2,17.8,-0.594133333
2,18,-0.594133333
2,18.2,-0.594133333
2.2,0,-0.554133333
2.2,0.2,-0.554133333
2.2,0.4,-0.554133333
2.2,0.6,-0.554133333
2.2,0.8,-0.554133333
2.2,1,-0.554133333
2.2,1.2,-0.554133333
2.2,1.4,-0.554133333
2.2,1.6,-0.554133333
2.2,1.8,-0.554133333
2.2,2,-0.554133333
2.2,2.2,-0.554133333
2.2,2.4,-0.554133333
2.2,2.6,-0.554133333
2.2,2.8,-0.554133333
2.2,3,-0.554133333
2.2,3.2,-0.554133333
2.2,3.4,-0.554133333
2.2,3.6,-0.554133333
2.2,3.8,-0.554133333
2.2,4,-0.554133333
2.2,4.2,-0.554133333
2.2,4.4,-0.554133333
2.2,4.6,-0.554133333
2.2,4.8,-0.554133333
2.2,5,-0.554133333
2.2,5.2,-0.554133333
2.2,5.4,-0.554133333
2.2,5.6,-0.554133333
2.2,5.8,-0.554133333
2.2,6,-0.554133333
2.2,6.2,-0.554133333
2.2,6.4,-0.554133333
2.2,6.6,-0.554133333
2.2,6.8,-0.554133333
2.2,7,-0.554133333
